email,first_name,last_name,company,phone,city,country,customer_subtype,tags,id,website,address,state,postal_code,customer_type,geography,engagement_level,consent_status,consent_source,total_emails_sent,total_emails_opened,total_emails_clicked,last_email_sent_at,last_email_opened_at,is_dispatched,is_contacted,response_notes,priority,source,notes,created_at,updated_at
caroline@carodanfarm.com,,,CARODAN FARM WOOL SHOP,757-336-0536,CHINCOTEAGUE,US,retail_store,yarn store,1437eae8,http://www.carodanfarm.com,"7151 Horseshoe Dr Chincoteague Island, VA 23336",Virginia,23336.0,yarn_store,international,new,pending,yarn_store_list,0,0,0,,,False,False,,,yarn_store_list,,2026-01-20T04:32:14.959060,2026-01-20T04:32:14.959068
blackpurl18@gmail.com,,,BLACK PURL LLC,715-843-7875,WAUSAU,US,retail_store,yarn store,9fe5b03c,,"1102 3rd St, Wausau, WI, United States, Wisconsin",Wisconsin,54403.0,yarn_store,international,new,pending,yarn_store_list,0,0,0,,,False,False,,,yarn_store_list,,2026-01-20T04:32:14.959291,2026-01-20T04:32:14.959297
yarns@fengari.net,,,FENGARI,650-726-2550,HALF MOON BAY,US,retail_store,yarn store,786f5524,http://www.fengari.net,"415 Main St, Half Moon Bay, CA 94019, United States",California,94019.0,yarn_store,international,new,pending,yarn_store_list,0,0,0,,,False,False,,,yarn_store_list,,2026-01-20T04:32:14.959495,2026-01-20T04:32:14.959500
artistsgalleryyarn@yahoo.com,,,THE ARTISTS GALLERY,330-494-8838,NORTH CANTON,US,retail_store,yarn store,78333710,http://artistsgalleryyarn.com,"1142 South Main Street North Canton, Ohio 44720",Ohio,44720.0,yarn_store,international,new,pending,yarn_store_list,0,0,0,,,False,False,,,yarn_store_list,,2026-01-20T04:32:14.959667,2026-01-20T04:32:14.959673
violasemporium@gmail.com,,,STITCH NICHE,352-465-8000,DUNNELLON,US,retail_store,yarn store,b9d99efe,http://stitchniche.com,"20782 Walnut Street, Dunnellon, Florida 34431, United States",Florida,34431.0,yarn_store,international,new,pending,yarn_store_list,0,0,0,,,False,False,,,yarn_store_list,,2026-01-20T04:32:14.959864,2026-01-20T04:32:14.959870
twisneedleinc@gmail.com,,,THE WORLD IN STITCHES,978-486-8330,LITTLETON,US,retail_store,yarn store,41dbc7be,,"Second floor with elevator, 256 Great Rd #16, Littleton, MA 01460, United States",Massachusetts,1460.0,yarn_store,international,new,pending,yarn_store_list,0,0,0,,,False,False,,,yarn_store_list,,2026-01-20T04:32:14.960053,2026-01-20T04:32:14.960059
allyn.knitshop@gmail.com,,,ALLYN KNIT SHOP,360-275-4729,ALLYN,US,retail_store,yarn store,d4555137,http://www.allynknitshop.com,"16590 WA-3, Allyn, WA 98524",Washington,98524.0,yarn_store,international,new,pending,yarn_store_list,0,0,0,,,False,False,,,yarn_store_list,,2026-01-20T04:32:14.960556,2026-01-20T04:32:14.960563
info@nauticalyarn.com,,,NAUTICAL YARN,231-845-9868,LUDINGTON,US,retail_store,yarn store,83e109ab,http://www.nauticalyarn.com,"108 South Rath Avenue Ludington, MI 49431",Michigan,49431.0,yarn_store,international,new,pending,yarn_store_list,0,0,0,,,False,False,,,yarn_store_list,,2026-01-20T04:32:14.960795,2026-01-20T04:32:14.960800
info@yarngal.com,,,YARN GALLERY,610-373-1622,WEST READING,US,retail_store,yarn store,a673afdb,http://yarngal.com,628 Penn Avenue West Reading PA 19611,Pennsylvania,19611.0,yarn_store,international,new,pending,yarn_store_list,0,0,0,,,False,False,,,yarn_store_list,,2026-01-20T04:32:14.960997,2026-01-20T04:32:14.961003
craftsandframes@gmail.com,,,BEN FRANKLIN CRAFTS AND FRAMES,425-883-2050,REDMOND,US,retail_store,yarn store,a30dd824,http://www.craftsandframes.com,"15756 Redmond Way Redmond, WA 98052",Washington,98052.0,yarn_store,international,new,pending,yarn_store_list,0,0,0,,,False,False,,,yarn_store_list,,2026-01-20T04:32:14.961232,2026-01-20T04:32:14.961238
info@spinningyarnsnh.com,,,SPINNING YARNS,603-740-6476,DOVER,US,retail_store,yarn store,3ff27b65,http://spinningyarnsnh.com,"511 central avenue dover, new hampshire 03820",New Hampshire,3820.0,yarn_store,international,new,pending,yarn_store_list,0,0,0,,,False,False,,,yarn_store_list,,2026-01-20T04:32:14.961689,2026-01-20T04:32:14.961695
woolymum1@gmail.com,,,YORKSHIRE MEADOWS,570-549-2553,MANSFIELD,US,retail_store,yarn store,8893d645,http://www.yorkshiremeadows.com,"9646 N Elk Run Rd, Mansfield, PA 16933",Pennsylvania,16933.0,yarn_store,international,new,pending,yarn_store_list,0,0,0,,,False,False,,,yarn_store_list,,2026-01-20T04:32:14.961885,2026-01-20T04:32:14.961891
support@jimmybeanswool.com,,,JIMMY BEANS WOOL,775-827-9276,RENO,US,retail_store,yarn store,108ae127,http://www.jimmybeanswool.com,"891 Trademark Drive Reno, NV 89521",Nevada,89521.0,yarn_store,international,new,pending,yarn_store_list,0,0,0,,,False,False,,,yarn_store_list,,2026-01-20T04:32:14.962065,2026-01-20T04:32:14.962071
madejasonline@gmail.com,,,MADEJAS,787-781-7619,SAN JUAN,US,retail_store,yarn store,34508dac,,"410 avenida Jose de Diego, San Juan, Puerto Rico",,920.0,yarn_store,international,new,pending,yarn_store_list,0,0,0,,,False,False,,,yarn_store_list,,2026-01-20T04:32:14.962250,2026-01-20T04:32:14.962256
cheers@rivercolors.com,,,RIVER COLORS,216-228-9276,LAKEWOOD,US,retail_store,yarn store,e6ed1d12,http://www.rivercolors.com,"1387 Sloane Avenue Lakewood, OH 44107",Ohio,44107.0,yarn_store,international,new,pending,yarn_store_list,0,0,0,,,False,False,,,yarn_store_list,,2026-01-20T04:32:14.962443,2026-01-20T04:32:14.962449
threebagsfullstudio@gmail.com,,,THREE BAGS FULL KNTG STUDIO,847-291-9933,NORTHBROOK,US,retail_store,yarn store,1e1946c5,http://threebagsfullknittingstudio.com,,Illinois,60062.0,yarn_store,international,new,pending,yarn_store_list,0,0,0,,,False,False,,,yarn_store_list,,2026-01-20T04:32:14.962644,2026-01-20T04:32:14.962650
theblacksheepshop@hotmail.com,,,THE BLACK SHEEP SHOP,407-894-0444,ORLANDO,US,retail_store,yarn store,a70fb32d,http://WWW.THEBLACKSHEEPSHOP.COM,"1201 W. Fairbanks Avenue Orlando, FL 32804",Florida,32804.0,yarn_store,international,new,pending,yarn_store_list,0,0,0,,,False,False,,,yarn_store_list,,2026-01-20T04:32:14.962837,2026-01-20T04:32:14.962842
expressionsinneedleart@yahoo.com,,,EXPRESSIONS IN NEEDLEART INC,585-394-4870,CANANDAIGUA,US,retail_store,yarn store,6f9f743a,expressionsinneedleart.com,"110 S Main St, Canandaigua, NY, United States, New York",New York,14424.0,yarn_store,international,new,pending,yarn_store_list,0,0,0,,,False,False,,,yarn_store_list,,2026-01-20T04:32:14.963013,2026-01-20T04:32:14.963018
amberkisses2001@yahoo.com,,,KNITTING KNIGHT,218-969-5086,HIBBING,US,retail_store,yarn store,13a3ef3c,,"113 E Howard St, Hibbing, MN 55746",Minnesota,55746.0,yarn_store,international,new,pending,yarn_store_list,0,0,0,,,False,False,,,yarn_store_list,,2026-01-20T04:32:14.963273,2026-01-20T04:32:14.963281
carrie@yarnsellar.com,,,THE YARN SELLAR,207-351-1987,YORK,US,retail_store,yarn store,4b16eb94,http://www.yarnsellar.com,"891 U.S. Route 1 York, Maine 03909",Maine,3909.0,yarn_store,international,new,pending,yarn_store_list,0,0,0,,,False,False,,,yarn_store_list,,2026-01-20T04:32:14.963553,2026-01-20T04:32:14.963561
mtillson@me.com,,,THE ELEGANT EWE,906-863-2296,MENOMINEE,US,retail_store,yarn store,64f638b0,http://www.theelegantewe.com,"400 1st St, Menominee, MI 49858",Michigan,49858.0,yarn_store,international,new,pending,yarn_store_list,0,0,0,,,False,False,,,yarn_store_list,,2026-01-20T04:32:14.964137,2026-01-20T04:32:14.964150
cynthia@stitchyourartout.com,,,STITCH YOUR ART OUT,814-238-4151,PINE GROVE MILLS,US,retail_store,yarn store,c0da1bd4,http://www.stitchyourartout.com,"235 Pine Grove Rd.Pine Grove Mills, PA 16868",Pennsylvania,16868.0,yarn_store,international,new,pending,yarn_store_list,0,0,0,,,False,False,,,yarn_store_list,,2026-01-20T04:32:14.964513,2026-01-20T04:32:14.964526
info@hausofyarn.com,,,HAUS OF YARN,615-354-1007,NASHVILLE,US,retail_store,yarn store,a2151122,http://www.HAUSOFYARN.COM,"265 White Bridge Rd, Nashville, TN 37209,",Tennessee,37209.0,yarn_store,international,new,pending,yarn_store_list,0,0,0,,,False,False,,,yarn_store_list,,2026-01-20T04:32:14.965160,2026-01-20T04:32:14.965179
info@charlotteyarn.com,,,CHARLOTTE YARN,704-373-7442,CHARLOTTE,US,retail_store,yarn store,379d0c61,http://www.charlotteyarn.com,"1235 East Blvd. Suite D Charlotte, NC 28203",North Carolina,28203.0,yarn_store,international,new,pending,yarn_store_list,0,0,0,,,False,False,,,yarn_store_list,,2026-01-20T04:32:14.966100,2026-01-20T04:32:14.966123
knittingniche@gmail.com,,,THE KNITTING NICHE,609-399-5111,OCEAN CITY,US,retail_store,yarn store,997ecdba,https://www.knittingniche.com,"1330 Asbury Ave, Ocean City, NJ 08226",New Jersey,8226.0,yarn_store,international,new,pending,yarn_store_list,0,0,0,,,False,False,,,yarn_store_list,,2026-01-20T04:32:14.966465,2026-01-20T04:32:14.966470
durenda@yarnztogo.com,,,YARNS TO GO & FABRICS,989-356-4119,ALPENA,US,retail_store,yarn store,72bf7961,http://www.yarnztogo.com/,"127 North Second Avenue Alpena, MI 49707",Michigan,49707.0,yarn_store,international,new,pending,yarn_store_list,0,0,0,,,False,False,,,yarn_store_list,,2026-01-20T04:32:14.966599,2026-01-20T04:32:14.966603
coastalcrafts@gmail.com,,,COASTAL CRAFTS PLUS,252-247-7210,ATLANTIC BEACH,US,retail_store,yarn store,25bd72c7,,"1010 W Fort Macon Rd, Atlantic Beach, NC 28512",North Carolina,28512.0,yarn_store,international,new,pending,yarn_store_list,0,0,0,,,False,False,,,yarn_store_list,,2026-01-20T04:32:14.966726,2026-01-20T04:32:14.966735
divayarn940@gmail.com,,,DIVA YARN,360-385-4844,PT. TOWNSEND,US,retail_store,yarn store,e050cf40,http://www.divayarn.com,"940 Water St, Port Townsend, WA 98368",Washington,98368.0,yarn_store,international,new,pending,yarn_store_list,0,0,0,,,False,False,,,yarn_store_list,,2026-01-20T04:32:14.966861,2026-01-20T04:32:14.966864
info@rapunzelsfrankenmuth.com,,,RAPUNZEL'S UNIQUE GIFTS AND YARNS,989-652-0464,FRANKENMUTH,US,retail_store,yarn store,64ed2fc0,http://www.rapunzelsfrankenmuth.com,"664 S Main St, Frankenmuth, MI 48734",Michigan,48734.0,yarn_store,international,new,pending,yarn_store_list,0,0,0,,,False,False,,,yarn_store_list,,2026-01-20T04:32:14.966990,2026-01-20T04:32:14.966994
vdicken67@gmail.com,,,AUTUMN HOUSE FARMS SHEPHERD'S REST,724-286-9596,ROCHESTER MILLS,US,retail_store,yarn store,a985a7ad,,"101 East Mahoning Street, Punxsutawney, PA, United States, Pennsylvania",Pennsylvania,15771.0,yarn_store,international,new,pending,yarn_store_list,0,0,0,,,False,False,,,yarn_store_list,,2026-01-20T04:32:14.967104,2026-01-20T04:32:14.967107
monikasquilt-yarnshop@outlook.com,,,MONIKA'S,218-732-3896,PARK RAPIDS,US,retail_store,yarn store,252851c7,http://www.monikasquiltshop.com,"210 Main Ave S. Park Rapids, MN. 56470",Minnesota,56470.0,yarn_store,international,new,pending,yarn_store_list,0,0,0,,,False,False,,,yarn_store_list,,2026-01-20T04:32:14.967220,2026-01-20T04:32:14.967222
sales@countryneedleworks.net,,,COUNTRY NEEDLEWORKS,616-457-9410,JENISON,US,retail_store,yarn store,d5f4db01,http://www.countryneedleworks.net,"584 Chicago Drive Jenison, MI 49428",Michigan,49428.0,yarn_store,international,new,pending,yarn_store_list,0,0,0,,,False,False,,,yarn_store_list,,2026-01-20T04:32:14.967319,2026-01-20T04:32:14.967322
shirley@thestitchingwell.com,,,THE STITCHING WELL,989-684-0231,BAY CITY,US,retail_store,yarn store,39ee40a9,http://stitchingwell.com,"78 State Park Drive Bay City, MI 48706",Michigan,48706.0,yarn_store,international,new,pending,yarn_store_list,0,0,0,,,False,False,,,yarn_store_list,,2026-01-20T04:32:14.967421,2026-01-20T04:32:14.967424
designeryarn@hotmail.com,,,DESIGNER YARNS,971-990-6834,SANDY,US,retail_store,yarn store,9adfba50,http://www.dyarn.com,"38871 Proctor Boulevard Ste A Sandy, Oregon 97055",Oregon,97055.0,yarn_store,international,new,pending,yarn_store_list,0,0,0,,,False,False,,,yarn_store_list,,2026-01-20T04:32:14.967537,2026-01-20T04:32:14.967541
swensonlk@hotmail.com,,,BEEHIVE CRAFTS & FRAMING,712-262-3918,SPENCER,US,retail_store,yarn store,43787acb,,"406 Grand Ave, Spencer, IA 51301",Iowa,51301.0,yarn_store,international,new,pending,yarn_store_list,0,0,0,,,False,False,,,yarn_store_list,,2026-01-20T04:32:14.967651,2026-01-20T04:32:14.967655
heavenlyyarns@gmail.com,,,HEAVENLY YARNS,207-338-8388,BELFAST,US,retail_store,yarn store,cb9a1da2,http://www.heavenlyyarns.com,"133 High St. Belfast, ME 04915",Maine,4915.0,yarn_store,international,new,pending,yarn_store_list,0,0,0,,,False,False,,,yarn_store_list,,2026-01-20T04:32:14.967786,2026-01-20T04:32:14.967791
jeanne@knittingaddiction.com,,,KNITTING ADDICTION,252-255-5648,KITTY HAWK,US,retail_store,yarn store,ba3d0a44,http://www.knittingaddiction.com,"3708 N. Croatan Hwy #2 Kitty Hawk, NC 27949",North Carolina,27949.0,yarn_store,international,new,pending,yarn_store_list,0,0,0,,,False,False,,,yarn_store_list,,2026-01-20T04:32:14.967947,2026-01-20T04:32:14.967951
woolbearers@gmail.com,,,WOOLBEARERS,609-914-0003,MT HOLLY,US,retail_store,yarn store,2a668dd3,http://WWW.WOOLBEARERS.NET,"90 High Street Mt Holly, NJ. 08060 US",New Jersey,8060.0,yarn_store,international,new,pending,yarn_store_list,0,0,0,,,False,False,,,yarn_store_list,,2026-01-20T04:32:14.968078,2026-01-20T04:32:14.968081
kcyarncompany@gmail.com,,,KANAWHA CITY YARN COMPANY,304-926-8589,CHARLESTON,US,retail_store,yarn store,7fb23225,http://www.kcyarncompany.com,"5132A MacCorkle Avenue SE Charleston, West Virginia 25304",West Virginia,25304.0,yarn_store,international,new,pending,yarn_store_list,0,0,0,,,False,False,,,yarn_store_list,,2026-01-20T04:32:14.968182,2026-01-20T04:32:14.968185
athomestorefairfield@gmail.com,,,AT HOME STORE,641-472-1016,FAIRFIELD,US,retail_store,yarn store,b2716e69,http://athomestorefairfield.com,"52 North Main Street Fairfield, Iowa 52556",Iowa,52556.0,yarn_store,international,new,pending,yarn_store_list,0,0,0,,,False,False,,,yarn_store_list,,2026-01-20T04:32:14.968286,2026-01-20T04:32:14.968289
betty@somuchyarn.com,,,SO MUCH YARN,206-443-0727,SEATTLE,US,retail_store,yarn store,3e772afa,http://www.somuchyarnknittingcrocheting.com,"1525 1st Ave #4 Seattle, WA 98101",Washington,98101.0,yarn_store,international,new,pending,yarn_store_list,0,0,0,,,False,False,,,yarn_store_list,,2026-01-20T04:32:14.968392,2026-01-20T04:32:14.968395
expressionsgallerywtn@gmail.com,,,EXPRESSIONS GALLERY KNIT NOOK,605-886-9251,WATERTOWN,US,retail_store,yarn store,2a608b0b,http://expressionsgallery.net,"201 East Kemp Ave Watertown, SD 57201",South Dakota,57201.0,yarn_store,international,new,pending,yarn_store_list,0,0,0,,,False,False,,,yarn_store_list,,2026-01-20T04:32:14.968494,2026-01-20T04:32:14.968497
joanne@heartstringsyarn.com,,,HEARTSTRINGS YARN,530-894-1434,CHICO,US,retail_store,yarn store,787e9627,http://www.heartstringsyarn.com,"237 W East Ave Suite 10, Chico, CA 95926",California,95926.0,yarn_store,international,new,pending,yarn_store_list,0,0,0,,,False,False,,,yarn_store_list,,2026-01-20T04:32:14.968595,2026-01-20T04:32:14.968598
info@xpressionsbeadsnyarn.com,,,XPRESSIONS,262-306-1300,WEST BEND,US,retail_store,yarn store,729923e6,https://www.beadsnyarn.com,"301 N Main St., West Bend, WI 53095",Wisconsin,53095.0,yarn_store,international,new,pending,yarn_store_list,0,0,0,,,False,False,,,yarn_store_list,,2026-01-20T04:32:14.968696,2026-01-20T04:32:14.968699
elsiebee@hartcom.net,,,ELSIEBEE ORIGINAL,706-376-2787,HARTWELL,US,retail_store,yarn store,0148dbc0,http://elsiebeeoriginals.com,"79 Depot Street, Hartwell GA 30643",Georgia,30643.0,yarn_store,international,new,pending,yarn_store_list,0,0,0,,,False,False,,,yarn_store_list,,2026-01-20T04:32:14.968803,2026-01-20T04:32:14.968806
kniton41071@gmail.com,,,KNIT ON INC,859-291-5648,NEWPORT,US,retail_store,yarn store,689cc209,https://knitonyarnshop.myshopify.com,"735 Monmouth St., Newport, KY 41071",Kentucky,41071.0,yarn_store,international,new,pending,yarn_store_list,0,0,0,,,False,False,,,yarn_store_list,,2026-01-20T04:32:14.968905,2026-01-20T04:32:14.968908
gifts@maine-crafts.com,,,ROSEMARY'S GIFT AND YARN SHOP,207-894-5770,WINDHAM,US,retail_store,yarn store,f8b5afee,http://www.maine-crafts.com,"39 Roosevelt Trail, Windham, ME 04062",Maine,4062.0,yarn_store,international,new,pending,yarn_store_list,0,0,0,,,False,False,,,yarn_store_list,,2026-01-20T04:32:14.969008,2026-01-20T04:32:14.969011
northernspiritsandgifts@gmail.com,,,NORTHERN SPIRITS GIFT SHOPPE,231-398-0131,MANISTEE,US,retail_store,yarn store,374191bc,,"389 River St, Manistee, MI 49660",Michigan,49660.0,yarn_store,international,new,pending,yarn_store_list,0,0,0,,,False,False,,,yarn_store_list,,2026-01-20T04:32:14.969110,2026-01-20T04:32:14.969113
ideastudioknits@gmail.com,,,IDEAS STUDIO,708-352-1789,LA GRANGE,US,retail_store,yarn store,c042f675,http://www.ideastudioknits.com,"515 S. La Grange Rd. La Grange, Il 60525",Illinois,60525.0,yarn_store,international,new,pending,yarn_store_list,0,0,0,,,False,False,,,yarn_store_list,,2026-01-20T04:32:14.969213,2026-01-20T04:32:14.969215
7sistersyarnandfiber@gmail.com,,,7 Sisters Yarn & Fiber,63123,St. Louis,US,retail_store,yarn store,ff831e3d,https://www.7sistersyarnandfiber.com/,"5817 S Lindbergh Blvd, St. Louis, MO 63123, United States",Missouri,13142817013.0,yarn_store,international,new,pending,yarn_store_list,0,0,0,,,False,False,,,yarn_store_list,,2026-01-20T04:32:14.969315,2026-01-20T04:32:14.969318
yarnpatch@gmail.com,,,The Yarn Patch,38555,Crossville,US,retail_store,yarn store,d35bf9db,https://www.yarnpatch.com/,"68 N Main St, Crossville, TN 38555, United States",Tennessee,19317071255.0,yarn_store,international,new,pending,yarn_store_list,0,0,0,,,False,False,,,yarn_store_list,,2026-01-20T04:32:14.969419,2026-01-20T04:32:14.969422
kalistamefford@gmail.com,,,Mefford Meadows,37064,Franklin,US,retail_store,yarn store,272bf7dc,https://www.meffordmeadows.com/,"1586 Coleman Rd, Franklin, TN 37064, United States",Tennessee,16159452052.0,yarn_store,international,new,pending,yarn_store_list,0,0,0,,,False,False,,,yarn_store_list,,2026-01-20T04:32:14.969559,2026-01-20T04:32:14.969566
clinchriveryarns@gmail.com,,,Clinch River Yarn Company,37716,Clinton,US,retail_store,yarn store,00250eee,http://www.clinchriveryarns.com/,"725 N Charles G Seivers Blvd, Clinton, TN 37716, United States",Tennessee,18652694528.0,yarn_store,international,new,pending,yarn_store_list,0,0,0,,,False,False,,,yarn_store_list,,2026-01-20T04:32:14.969686,2026-01-20T04:32:14.969689
chattanoogayarnco@gmail.com,,,Chattanooga Yarn Company,37415,Chattanooga,US,retail_store,yarn store,8a44f702,https://chattanoogayarn.com/,"304 Northgate Mall Dr, Chattanooga, TN 37415, United States",Tennessee,14236602926.0,yarn_store,international,new,pending,yarn_store_list,0,0,0,,,False,False,,,yarn_store_list,,2026-01-20T04:32:14.969789,2026-01-20T04:32:14.969792
appalachianyarnco@gmail.com,,,Appalachian Yarn Company,37820,New Market,US,retail_store,yarn store,b8620fe3,https://www.appalachianyarncompany.com/,"639 McGuire Rd, New Market, TN 37820, United States",Tennessee,19374300603.0,yarn_store,international,new,pending,yarn_store_list,0,0,0,,,False,False,,,yarn_store_list,,2026-01-20T04:32:14.969892,2026-01-20T04:32:14.969895
yarnloftmc@gmail.com,,,Yarnloft,29577,Myrtle Beach,US,retail_store,yarn store,fcfaba94,https://www.yarnloftmbsc.com/,"2876 Howard Ave, Myrtle Beach, SC 29577, United States",South Carolina,18439454411.0,yarn_store,international,new,pending,yarn_store_list,0,0,0,,,False,False,,,yarn_store_list,,2026-01-20T04:32:14.970009,2026-01-20T04:32:14.970012
yarnjunction@gmail.com,,,Yarn Junction Co.,50265,West Des Moines,US,retail_store,yarn store,749ea6d2,http://www.yarnjunction.com/,"132 5th St, West Des Moines, IA 50265, United States",Iowa,15152772770.0,yarn_store,international,new,pending,yarn_store_list,0,0,0,,,False,False,,,yarn_store_list,,2026-01-20T04:32:14.970175,2026-01-20T04:32:14.970179
anapbm@gmail.com,,,Yarn Hub,40065,Shelbyville,US,retail_store,yarn store,d39760e4,https://yarn-hub.com/,"500 Main St # 4, Shelbyville, KY 40065, United States",Kentucky,15024402573.0,yarn_store,international,new,pending,yarn_store_list,0,0,0,,,False,False,,,yarn_store_list,,2026-01-20T04:32:14.970292,2026-01-20T04:32:14.970296
wrenandpurl@gmail.com,,,Wren & Purl,52314,Mt. Vernon,US,retail_store,yarn store,8e57690e,http://wrenandpurl.com/,"224 1st St W, Mt Vernon, IA 52314, United States",Iowa,13194579637.0,yarn_store,international,new,pending,yarn_store_list,0,0,0,,,False,False,,,yarn_store_list,,2026-01-20T04:32:14.970401,2026-01-20T04:32:14.970405
woolmarketfibers@gmail.com,,,Woolmarket Fibres,39507,Gulfport,US,retail_store,yarn store,159a484f,http://www.woolmarketfibers.com/,"452 Courthouse Rd C, Gulfport, MS 39507, United States",Mississippi,12282168339.0,yarn_store,international,new,pending,yarn_store_list,0,0,0,,,False,False,,,yarn_store_list,,2026-01-20T04:32:14.970509,2026-01-20T04:32:14.970512
theyarnandthetale@gmail.com,,,Wool and Whimsy Yarn Shop,82601,Casper,US,retail_store,yarn store,62132a68,http://woolandwhimsy.store/,"122 E 2nd St, Casper, WY 82601, United States",Wyoming,13073331064.0,yarn_store,international,new,pending,yarn_store_list,0,0,0,,,False,False,,,yarn_store_list,,2026-01-20T04:32:14.970614,2026-01-20T04:32:14.970617
qwolelisa@gmail.com,,,Windrush Alpacas,88101,Clovis,US,retail_store,yarn store,61a4fb47,http://www.windrushalpacas.com/,"770 Curry Rd M, Clovis, NM 88101, United States",New Mexico,15756835177.0,yarn_store,international,new,pending,yarn_store_list,0,0,0,,,False,False,,,yarn_store_list,,2026-01-20T04:32:14.970720,2026-01-20T04:32:14.970723
bethannesmiley@gmail.com,,,Wheaten Woolens,52804,Davenport,US,retail_store,craft store,64bb5090,https://wheaten-woolens.square.site/,"2200 Telegraph Rd, Davenport, IA 52804, United States",Iowa,15632101587.0,yarn_store,international,new,pending,yarn_store_list,0,0,0,,,False,False,,,yarn_store_list,,2026-01-20T04:32:14.970824,2026-01-20T04:32:14.970827
thewoodenneedle@gmail.com,,,The Wooden Needle,42286,Trenton,US,retail_store,yarn store,c226a497,http://www.thewoodenneedle.com/,"118 South Main St, Trenton, KY 42286, United States",Kentucky,12709549005.0,yarn_store,international,new,pending,yarn_store_list,0,0,0,,,False,False,,,yarn_store_list,,2026-01-20T04:32:14.971245,2026-01-20T04:32:14.971248
stitcherynook@gmail.com,,,The Stitchery Nook,50461,Osage,US,retail_store,needlework shop,bd218e4a,http://www.cross-stitch-usa.com/,"635 Main St, Osage, IA 50461, United States",Iowa,16417325329.0,yarn_store,international,new,pending,yarn_store_list,0,0,0,,,False,False,,,yarn_store_list,,2026-01-20T04:32:14.971351,2026-01-20T04:32:14.971354
thestitch217@gmail.com,,,The Stitch,50129,Jefferson,US,retail_store,quilt shop,396445e5,http://thestitchiowa.com/,"206 N Wilson Ave, Jefferson, IA 50129, United States",Iowa,15153862014.0,yarn_store,international,new,pending,yarn_store_list,0,0,0,,,False,False,,,yarn_store_list,,2026-01-20T04:32:14.971454,2026-01-20T04:32:14.971458
southernneedle@gmail.com,,,The Southern Needle,39157,Ridgeland,US,retail_store,yarn store,9a03341c,http://www.thesouthernneedle.biz/,"587 US-51 suite c, Ridgeland, MS 39157, United States",Mississippi,16019197118.0,yarn_store,international,new,pending,yarn_store_list,0,0,0,,,False,False,,,yarn_store_list,,2026-01-20T04:32:14.971560,2026-01-20T04:32:14.971563
debbi.sincityknits@gmail.com,,,Sin City Knit Shop,89123,Las Vegas,US,retail_store,knit shop,3c344e6c,http://www.sincityknitshop.com/,"8826 S Eastern Ave Suite 110, Las Vegas, NV 89123, United States",Nevada,17026410210.0,yarn_store,international,new,pending,yarn_store_list,0,0,0,,,False,False,,,yarn_store_list,,2026-01-20T04:32:14.971772,2026-01-20T04:32:14.971775
rebellegirls@gmail.com,,,Re Belle,40503,Lexington,US,retail_store,yarn store,6b9f2b54,https://www.rebellegirls.com/,"225 Rosemont Garden, Lexington, KY 40503, United States",Kentucky,18593899750.0,yarn_store,international,new,pending,yarn_store_list,0,0,0,,,False,False,,,yarn_store_list,,2026-01-20T04:32:14.971875,2026-01-20T04:32:14.971878
practicalstitchcraft@gmail.com,,,Practical Stitch Craft,,,US,retail_store,knit shop,90e869f9,http://www.practicalstitchcraftabq.com//,,,15052265005.0,yarn_store,international,new,pending,yarn_store_list,0,0,0,,,False,False,,,yarn_store_list,,2026-01-20T04:32:14.971973,2026-01-20T04:32:14.971976
palmettoyarn@gmail.com,,,Palmetto Yarn Shoppe,29322,Campobello,US,retail_store,yarn shop,e8a4241e,http://www.palmettoyarn.com/,"221 N Main St, Campobello, SC 29322, United States",South Carolina,18644681122.0,yarn_store,international,new,pending,yarn_store_list,0,0,0,,,False,False,,,yarn_store_list,,2026-01-20T04:32:14.972184,2026-01-20T04:32:14.972187
mooncatfiber@gmail.com,,,Mooncat Fibre,87571,Taos,US,retail_store,yarn shop,f33f8479,http://mooncatfiber.com/,"120 Bent St # B, Taos, NM 87571, United States",New Mexico,15757589341.0,yarn_store,international,new,pending,yarn_store_list,0,0,0,,,False,False,,,yarn_store_list,,2026-01-20T04:32:14.972291,2026-01-20T04:32:14.972294
lookingglassyarn@gmail.com,,,Looking Glass Yarn & Gifts,87505,Santa Fe,US,retail_store,yarn shop,618033d7,http://lookingglassyarn.com/,"1807 2nd St #2, Santa Fe, NM 87505, United States",New Mexico,15059959649.0,yarn_store,international,new,pending,yarn_store_list,0,0,0,,,False,False,,,yarn_store_list,,2026-01-20T04:32:14.972395,2026-01-20T04:32:14.972398
lexcreativereuse@gmail.com,,,Lex Center for Creative ReUse,40508,Lexington,US,retail_store,art supply store,95ae653c,http://lexcreativereuse.org/,"110 Luigart Ct Unit 150, Lexington, KY 40508, United States",Kentucky,18592196699.0,yarn_store,international,new,pending,yarn_store_list,0,0,0,,,False,False,,,yarn_store_list,,2026-01-20T04:32:14.972498,2026-01-20T04:32:14.972501
letuscharmu@gmail.com,,,Let Us Charm You,89406,Nevada,US,retail_store,yarn store,6794e9f6,,"153 S Maine St, Fallon, NV 89406, United States",Fallon,17754127189.0,yarn_store,international,new,pending,yarn_store_list,0,0,0,,,False,False,,,yarn_store_list,,2026-01-20T04:32:14.972602,2026-01-20T04:32:14.972605
