email,phone,first_name,last_name,company,country,customer_type,customer_subtype,geography,engagement_level,consent_status,consent_source,priority,source,tags,category,source_file
info@roseyarn.com,+19522621554,Rose Yarn Co.,,Rose Yarn Co.,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
silvercreekcabinyarns@yahoo.com,+17636840554,Silver Creek Cabin,,Silver Creek Cabin,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
info@stevenbe.com,+16122597525,StevenBe,,StevenBe,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
wool@yarnharborduluth.com,+12187246432,Yarn Harbor,,Yarn Harbor,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
avalonspringsfarm@comcast.net,+14432775670,Avalon Springs Farm,,Avalon Springs Farm,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
temptingewe@cloverhillyarn.com,+14107887262,Cloverhill Yarn Shop,,Cloverhill Yarn Shop,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
shop@crazyforeweyarns.com,+13014752744,Crazy For Ewe Yarns,,Crazy For Ewe Yarns,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
hello@frostburgfiberdepot.com,+12402842154,Frostburg Fiber Depot,,Frostburg Fiber Depot,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
peggy@knitlocally.com,+13015282800,Peggy,,Knit Locally,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,named_contact,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
knitsandpiecesannapolis@gmail.com,+14102162897,Knits and Pieces of Annapolis,,Knits and Pieces of Annapolis,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
web@loopedyarnworks.com,+12027145667,Looped Yarn Works,,Looped Yarn Works,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
lovelyarns@gmail.com,+14106629276,Lovelyarns,,Lovelyarns,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
shop@magpiefibers.com,+12408155087,Magpie Fibers - Flagship Store,,Magpie Fibers - Flagship Store,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
phwoolandneedle@gmail.com,+12406082136,Primitive Homespuns Wool and Needleworks,,Primitive Homespuns Wool and Needleworks,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
info@secondstoryknits.com,+13016528688,Second Story Knits,,Second Story Knits,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
micah@micahrich.com,+13017747970,SO Original,,SO Original,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
stitchyourlegacylinthicum@gmail.com,+14109775408,Stitch Your Legacy,,Stitch Your Legacy,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
shop@theyarnmaven.com,+13025085256,The Yarn Maven,,The Yarn Maven,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
theyarnshophagerstown@gmail.com,+12405134472,The Yarn Shop,,The Yarn Shop,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
threelittlebirds.sewingco@gmail.com,+13019608352,Three Little Birds Sewing Co,,Three Little Birds Sewing Co,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
jmarckathy@aol.com,+15203905935,Withers Wool,,Withers Wool,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
sherry@coastalyarns.com,+15034361128,Sherry,,Coastal Yarns,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,named_contact,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
info@email.com,+15414859204,Cozy,,Cozy,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
designeryarn@hotmail.com,+19719906834,Designer Yarn,,Designer Yarn,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
store@foryarnssake.com,+15034699500,For Yarn's Sake,,For Yarn's Sake,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
admin@greentreescrochet.com,+19714870260,Green Trees Crochet,,Green Trees Crochet,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
hello@knittedwit.com,+15035586786,Knitted Wit's Craft Emporium,,Knitted Wit's Craft Emporium,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
customerservice@knotanotherhat.com,+15413080002,Knot Another Hat,,Knot Another Hat,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
info@theknottylamb.com,+15039920606,Knotty Lamb,,Knotty Lamb,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
orwoolandfibermill@gmail.com,+15036732390,Oregon Wool & Fiber Mill,,Oregon Wool & Fiber Mill,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
shop@ritualdyes.com,+15032065616,Ritual Dyes,,Ritual Dyes,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
teaselwick.wools@gmail.com,+19713047050,Teaselwick Wools,,Teaselwick Wools,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
info@weirdsistersyarn.com,+19718655941,Weird Sisters,,Weird Sisters,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
custserv@acornsandthreads.com,+15032924457,Acorns & Threads,,Acorns & Threads,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
backstorypdx@gmail.com,+15032358977,Backstory Books & Yarn,,Backstory Books & Yarn,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
dayspring@casco.net,+15419293129,Bellwether Wool Company,,Bellwether Wool Company,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
woolenmillstore@penwool.com,+15037183711,Craft Warehouse,,Craft Warehouse,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
hello@fancywork.com,+15413238686,Fancywork Yarn Shop,,Fancywork Yarn Shop,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
info@littlehawkyarns.com,+14582620046,"Little Hawk Yarns, LLC",,"Little Hawk Yarns, LLC",USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
millendstoreinfo@gmail.com,+15037861234,Mill End Store - Portland (Milwaukie),,Mill End Store - Portland (Milwaukie),USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
abc@xyz.com,+15413590879,OregonPatchWorks Inc,,OregonPatchWorks Inc,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
melissamonroeart@gmail.com,+15034846970,Rug Makers Yarn,,Rug Makers Yarn,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
jerri@jerrishelton.com,,Sacred Spirit Weavers Online Wool Shop,,Sacred Spirit Weavers Online Wool Shop,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback",yarn_store_lead,International Yarn Store.xlsx
anditheknittress@gmail.com,+15419000790,The Knotty Knittress,,The Knotty Knittress,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
twistedtidewater@gmail.com,+15417097876,Tidewater Creations,,Tidewater Creations,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
hello@twitchyhands.com,+15419292359,Twitchy Hands (formerly addi Needle Shop),,Twitchy Hands (formerly addi Needle Shop),USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
anniesknitting@gmail.com,+12123607266,Annie & Company Needlepoint & Knitting,,Annie & Company Needlepoint & Knitting,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
info@brooklyncraftcompany.com,+16462014049,Brooklyn Craft Company,,Brooklyn Craft Company,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
hello@cleosyarnshop.com,+19295297542,Cleo'S,,Cleo'S,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
knitshoppe501@gmail.com,+19146307647,Knit Shoppe LLC,,Knit Shoppe LLC,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
pearl@knittycitynyc.com,+12127875896,Knitty City,,Knitty City,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
contact@loopoftheloom.com,+12127222686,Loop of the Loom - UES,,Loop of the Loom - UES,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
transactions@wvknitandneedle.com,+19172620121,West Village Knit and Needle,,West Village Knit and Needle,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
yarnsupport@ahundredravens.com,+14139929883,A Hundred Ravens,,A Hundred Ravens,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
atangleofyarn@gmail.com,+15155053939,A Tangle of Yarn,,A Tangle of Yarn,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
allstarsewingidaho@gmail.com,+12082322208,"All-Star Sages Creek - Quilt, Sewing, & Embroidery Center",,"All-Star Sages Creek - Quilt, Sewing, & Embroidery Center",USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
alwaysydesign@siouxvalley.net,+16054284545,Always Your Design,,Always Your Design,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
arkansascraftguild@gmail.com,+18702694120,Arkansas Craft Guild & Gallery,,Arkansas Craft Guild & Gallery,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
info@athomestorefairfield.com,+16414721016,At Home Store Fairfield,,At Home Store Fairfield,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
info@bartlettyarns.com,+16039695401,Bartlett’s,,Bartlett’s,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
store@blueheronknittery.com,+15635171059,Blue Heron Knittery,,Blue Heron Knittery,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
carol@brownsheep.com,+13086352198,Carol,,Brown Sheep Company,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,named_contact,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
info@burgisbrookalpacas.com,+18603891650,Burgis Brook Farm,,Burgis Brook Farm,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
busyewefarm@gmail.com,+16054400316,Busy Ewe Farm and Fibers,,Busy Ewe Farm and Fibers,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
caleb_matthew_lavalley@yahoo.com,+16035583274,Cat Dad Crochet,,Cat Dad Crochet,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
celticquilter@yahoo.com,+14025127195,Celtic Quilter LLC,,Celtic Quilter LLC,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
commonthreadssaratoga@gmail.com,+15185832583,Common Thread Saratoga,,Common Thread Saratoga,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
jenonthefarm@gmail.com,+18702696808,Common Threads,,Common Threads,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
info@conneaut.com,+14013921110,Conneaut Industries Inc,,Conneaut Industries Inc,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
cozycloudknits@gmail.com,+14017426182,Cozy cloud knits,,Cozy cloud knits,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
orders@cynthiaeastfabrics.com,+15016630460,Cynthia East Fabrics Inc.,,Cynthia East Fabrics Inc.,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
eweknitit@midco.net,+16052289199,Dakota Carding,,Dakota Carding,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
ndfabric@gmail.com,+17012251408,Dakota Sew & So,,Dakota Sew & So,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
info@darngoodyarn.com,+15188311703,Darn Good Yarn - Headquarters,,Darn Good Yarn - Headquarters,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
terry@dorrmillstore.com,+18008463677,Terry,,Dorr Mill Store,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,named_contact,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
dutchrosequiltshop@gmail.com,+16053621650,Dutch Rose Quilt Shop,,Dutch Rose Quilt Shop,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
contact@dyakcraft.com,+18023740080,DyakCraft LLC,,DyakCraft LLC,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
baa@eccentric-lamb.com,+13082847077,Eccentric Lamb Fiber Arts,,Eccentric Lamb Fiber Arts,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
expressionsgallerywtn@gmail.com,+16058869251,Expressions Gallery/Knit Nook,,Expressions Gallery/Knit Nook,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
rapidcitysewing@gmail.com,+16053422050,Fabric City,,Fabric City,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
fallriverfibers@yahoo.com,+16058902750,Fall River Fibers,,Fall River Fibers,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
fiberheartyarn@gmail.com,+13194439276,Fiber Heart Yarn & Gifts,,Fiber Heart Yarn & Gifts,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
falconefivesistersfarm@gmail.com,,Five Sisters Farm yarn shop,,Five Sisters Farm yarn shop,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback",yarn_store_lead,International Yarn Store.xlsx
info@calkogroup.com,,Green Mountain Knitting,,Green Mountain Knitting,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback",yarn_store_lead,International Yarn Store.xlsx
spinnery@spinnery.com,+18003219665,Green Mountain Spinnery,,Green Mountain Spinnery,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
info@greenmountainfibers.com,+18027757800,Green Mountain Yarn and Fiber,,Green Mountain Yarn and Fiber,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
info@yoursite.com,+18704375400,Heart Quilt Shop,,Heart Quilt Shop,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
hermitthrushfiberco@gmail.com,+18024537799,Hermit Thrush Fiber Co.,,Hermit Thrush Fiber Co.,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
20info@homeecworkshop.com,+13193374775,Home Ec Workshop,,Home Ec Workshop,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
hello@shophomesewn.com,+16107441000,homesewn,,homesewn,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
helpfulpeople@hotspringsfiberco.com,+15014157549,Hot Springs Fiber Co,,Hot Springs Fiber Co,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
info@imakeyarn.com,+12084730373,I Make Yarn,,I Make Yarn,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
events@inspiredtosew.com,+13193730334,Inspired to Sew,,Inspired to Sew,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
customercare@intradeco.com,+14792718488,Intradeco Apparel,,Intradeco Apparel,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
business@janesartandoffice.com,+12087880848,Jane's Art and Office,,Jane's Art and Office,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
processing@junctionfibermill.com,+18024780095,Junction Fiber Mill,,Junction Fiber Mill,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
kcyarncompany@gmail.com,+13049268589,Kanawha City Yarn Company,,Kanawha City Yarn Company,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
info@kffmill.net,,Kingdom Fleece and Fiberworks,,Kingdom Fleece and Fiberworks,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback",yarn_store_lead,International Yarn Store.xlsx
hi@knit.club,+14014605648,Knit Club,,Knit Club,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
susan@knithappensllc.net,+14015248750,Susan,,Knit Happens,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,named_contact,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
knitonpearl@gmail.com,+13077335648,Knit On Pearl,,Knit On Pearl,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
example@webflow.io,+18882665360,Knit One Quilt Too,,Knit One Quilt Too,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
angie@knit-paper-scissors.com,+14024298029,Knit Paper Scissors,,Knit Paper Scissors,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
knitarkadelphia@gmail.com,+18704641004,Knit Unto Others,,Knit Unto Others,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
summer@theknitandneedle.com,+12083098441,Knit+Needle,,Knit+Needle,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
knitsandneedles@outlook.com,+13048422593,Knits & Needles Yarn Boutique,,Knits & Needles Yarn Boutique,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
info@envisionm297.sg-host.com,+18607494005,Knitting Criations,,Knitting Criations,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
knittingneedlesnewport@yahoo.com,+14018415648,Knitting Needles,,Knitting Needles,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
paulette@knittygrittyyarngirl.com,+12038566755,KnittyGrittyYarnGirl Yarn Shop,,KnittyGrittyYarnGirl Yarn Shop,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
sue@lambsearyarns.com,+16035284333,Sue,,Lamb's Ear Yarns,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,named_contact,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
